"","plot_id","ts_index","break_dates","magnitude"
"1","p64174_1",50,1998-04-02,"-0.240303865943625"
"2","p64174_1",58,1999-06-08,"0.0690674131158833"
"3","p64443_1",93,2000-06-26,"0.161548128019888"
"4","p64443_1",107,2001-04-10,"0.145590011426785"
"5","p64443_1",156,2008-05-23,"-0.437757013389199"
"6","p64443_1",172,2010-10-20,"-0.0381424163977186"
"7","p64443_2",155,2008-05-23,"-0.421498761408558"
"8","p64443_2",169,2010-05-29,"0.128530549486303"
"9","p64443_4",154,2008-05-23,"-0.280146345183457"
"10","p64443_4",164,2009-10-01,"-0.154022169411283"
"11","p65268_1",27,1994-09-30,"-0.215389778561761"
"12","p65268_1",46,1996-04-12,"0.158235335867622"
"13","p65268_1",61,1998-06-05,"0.141885797577757"
"14","p65268_2",27,1994-06-19,"-0.135433967097057"
"15","p65268_2",38,1995-04-19,"0.228281956411706"
"16","p65268_2",49,1996-04-21,"0.210134754931801"
"17","p65268_2",64,1998-06-05,"0.131671815154153"
"18","p65268_3",29,1994-12-12,"-0.136195921977333"
"19","p65268_3",191,2010-06-07,"-0.294919962513745"
"20","p65268_3",249,2015-12-14,"-0.0289363517070571"
"21","p65559_1",241,2010-11-30,"0.066211028139219"
"22","p65559_1",253,2011-05-25,"0.307360954071066"
"23","p65559_2",230,2009-03-23,"-0.136966045114868"
"24","p65559_2",248,2010-11-21,"-0.0155642581915458"
"25","p65559_2",261,2011-05-25,"0.327706419125979"
"26","p65559_3",83,1998-04-27,"-0.151232867736248"
"27","p65559_3",112,1999-12-01,"-0.00454654961515644"
"28","p65559_3",124,2000-05-10,"0.228181511511792"
"29","p65559_3",154,2001-06-30,"0.148857218648212"
"30","p65559_3",298,2017-02-18,"-0.0839839802442182"
"31","p65559_4",20,1994-03-06,"-0.224264592219811"
"32","p65559_4",34,1994-12-28,"-0.12167269582887"
"33","p65559_4",83,1998-03-26,"-0.0809812600046094"
"34","p65559_4",244,2010-12-23,"0.0284942763202913"
"35","p65559_4",256,2011-05-25,"0.378928537573093"
"36","p65848_2",156,2001-01-13,"-0.151596903191044"
"37","p65848_2",172,2001-11-28,"-0.0439918317975236"
"38","p65848_4",54,1995-12-06,"-0.0824140379444032"
"39","p65848_4",162,2001-01-13,"-0.178974376352357"
"40","p65848_4",177,2001-09-02,"-0.0394394682064245"
"41","p65848_4",236,2007-07-24,"-0.0659498057017327"
"42","p66139_2",65,1998-01-21,"0.0715155177389413"
"43","p66139_2",74,1998-06-05,"0.376368251088067"
"44","p66139_2",98,2000-02-20,"-0.128930971425433"
"45","p66139_2",119,2000-12-12,"-0.237835039510827"
"46","p66139_2",132,2002-01-24,"-0.111179097327406"
"47","p66139_2",260,2019-04-20,"-0.152905823637763"
"48","p66139_3",69,1998-01-21,"0.0717237339494581"
"49","p66139_3",78,1998-06-05,"0.394854078095818"
"50","p66139_3",120,2000-12-12,"-0.236255960531146"
"51","p66139_3",129,2001-07-07,"-0.0765382835704802"
"52","p66139_4",29,1994-12-28,"-0.143117645718434"
"53","p66139_4",65,1998-01-12,"0.0336803168509263"
"54","p66139_4",75,1998-06-05,"0.361455928825194"
"55","p66139_4",98,2000-03-07,"-0.36319906670056"
"56","p66139_4",113,2000-10-17,"-0.117810082618178"
"57","p66139_4",123,2001-06-06,"0.137361026846257"
"58","p66428_1",13,1993-07-18,"0.145926967739445"
"59","p66428_1",82,1998-04-02,"-0.363856365792234"
"60","p66428_1",101,1999-10-30,"-0.136907245940037"
"61","p66428_1",119,2000-07-05,"0.0808913149557284"
"62","p66428_1",143,2001-04-11,"0.173141625691336"
"63","p66428_1",234,2009-05-03,"0.0843613982736322"
"64","p66428_1",264,2011-05-24,"0.0923832937232349"
"65","p66428_2",78,1998-01-28,"-0.19173735702557"
"66","p66428_2",256,2011-01-24,"-0.0990221851699928"
"67","p66428_2",292,2013-11-22,"-0.0827447152346323"
"68","p66428_3",82,1998-04-02,"-0.430370924161471"
"69","p66428_3",102,1999-10-23,"-0.0872679083262375"
"70","p66428_3",146,2001-04-11,"0.090704813863935"
"71","p66428_3",242,2010-01-22,"-0.0378174173412402"
"72","p66428_4",40,1995-01-13,"-0.0884960982483189"
"73","p66428_4",79,1998-04-02,"-0.343617746302098"
"74","p66428_4",97,1999-12-09,"-0.153565209358433"
"75","p66428_4",127,2001-01-05,"-0.187654775078812"
"76","p66428_4",141,2001-10-20,"-0.052827353123142"
"77","p66428_4",195,2006-10-18,"0.0460386722445203"
"78","p66429_1",64,1998-03-26,"-0.153371160567874"
"79","p66429_1",99,2001-07-07,"0.109056264991366"
"80","p66429_1",153,2008-11-15,"0.0816282080276238"
"81","p66429_1",185,2011-05-24,"0.0982091180182607"
"82","p66429_2",65,1998-04-02,"-0.207202523860036"
"83","p66429_2",169,2009-08-14,"-0.0334174039802022"
"84","p66429_2",199,2011-05-25,"0.0821074779462769"
"85","p67308_1",105,1998-02-22,"-0.27617329919206"
"86","p67308_1",137,1999-12-09,"-0.0715555770269276"
"87","p67308_1",154,2000-05-26,"0.168858697864948"
"88","p67308_1",178,2001-05-28,"0.16843409030977"
"89","p67308_2",16,1993-06-07,"0.132216965957591"
"90","p67308_2",107,1998-02-22,"-0.275377246304214"
"91","p67308_2",229,2005-07-11,"0.0435128218972576"
"92","p67308_3",104,1998-02-22,"-0.259914529598163"
"93","p67308_3",128,1999-06-08,"0.0994133502741192"
"94","p67308_3",152,2000-05-26,"0.182764877032213"
"95","p67308_3",175,2001-04-11,"0.138107257516916"
"96","p67308_4",16,1993-06-07,"0.11775051474546"
"97","p67308_4",104,1998-02-22,"-0.234064282224366"
"98","p67308_4",129,1999-07-19,"0.0781591151148007"
"99","p67308_4",154,2000-05-26,"0.192408702424871"
"100","p67308_4",178,2001-05-28,"0.14136412427161"
"101","p67308_4",207,2003-05-19,"0.0668960829992862"
"102","p67604_2",175,2013-02-23,"-0.0982363277174922"
"103","p67878_3",19,1993-12-09,"-0.243500119257192"
"104","p67878_3",34,1994-10-16,"-0.172781804709061"
"105","p67878_3",91,1998-02-22,"-0.412519685732519"
"106","p67878_3",106,1998-11-05,"-0.222332617223856"
"107","p67878_3",134,2000-01-02,"-0.264569943771562"
"108","p67878_3",149,2000-05-26,"0.356916859629905"
"109","p67878_3",170,2001-05-21,"0.218962136397044"
"110","p67879_1",16,1993-07-18,"0.254053209394954"
"111","p67879_1",39,1994-07-12,"0.212247193899259"
"112","p67879_1",57,1995-06-06,"0.148377260939469"
"113","p67879_1",78,1996-05-30,"0.175434315736027"
"114","p67879_1",106,1998-01-28,"-0.234100576531432"
"115","p67879_1",122,1998-08-01,"0.199335950342174"
"116","p67879_1",141,1999-06-08,"0.250387396528254"
"117","p67879_1",171,2000-05-26,"0.201911003505757"
"118","p67879_1",199,2001-06-13,"0.130458176873091"
"119","p67879_1",229,2003-05-19,"0.106948201827322"
"120","p67879_1",280,2008-06-17,"0.150173165184796"
"121","p67879_1",298,2009-06-04,"0.162511250148214"
"122","p67879_1",329,2011-05-24,"0.228894074261017"
"123","p67879_2",15,1993-06-07,"0.162851832656392"
"124","p67879_2",103,1998-01-21,"-0.278308238263975"
"125","p67879_2",118,1998-07-07,"0.27729217019052"
"126","p67879_2",135,1999-06-08,"0.243049353767816"
"127","p67879_2",164,2000-05-26,"0.224678393973363"
"128","p67879_2",194,2001-06-13,"0.189764212554337"
"129","p67879_2",223,2003-05-19,"0.139766173428455"
"130","p67879_2",247,2006-03-15,"0.160354814633109"
"131","p67879_2",263,2007-05-30,"0.239282001836187"
"132","p67879_2",292,2009-10-26,"0.101650180128232"
"133","p67879_2",323,2011-05-24,"0.155168102461707"
"134","p67879_3",16,1993-06-07,"0.222565591419112"
"135","p67879_3",40,1994-07-28,"0.201910833787963"
"136","p67879_3",57,1995-06-06,"0.165926344437935"
"137","p67879_3",79,1996-05-30,"0.237591785499319"
"138","p67879_3",120,1998-06-30,"0.296706390409867"
"139","p67879_3",140,1999-06-08,"0.237130742129267"
"140","p67879_3",169,2000-05-26,"0.140051212986062"
"141","p67879_3",224,2003-05-19,"0.156859689778205"
"142","p67879_3",246,2006-04-16,"0.115687511710078"
"143","p67879_3",290,2009-06-04,"0.170498094938637"
"144","p67879_3",320,2011-05-24,"0.336033871996676"
"145","p67879_3",339,2013-04-19,"0.1406458554459"
"146","p67879_3",387,2017-12-10,"-0.141696378430883"
"147","p67879_3",402,2019-01-23,"-0.215004268683288"
"148","p67879_4",15,1993-06-07,"0.145668517158652"
"149","p67879_4",107,1998-02-22,"-0.475682000439413"
"150","p67879_4",122,1998-11-05,"-0.0671469112695604"
"151","p67879_4",139,1999-07-26,"0.179257495048006"
"152","p67879_4",170,2000-08-06,"0.203326083458109"
"153","p67879_4",193,2001-06-13,"0.13738045730361"
"154","p67883_1",28,1995-12-15,"-0.152870060680293"
"155","p67883_1",45,1998-01-21,"-0.192056209471509"
"156","p67883_1",104,2002-11-24,"-0.0478017204320373"
"157","p67883_3",43,1998-01-21,"-0.0933981539674811"
"158","p67883_3",62,1999-06-01,"0.153544120631445"
"159","p67883_3",75,2000-05-26,"0.151375010642269"
"160","p67883_4",28,1995-12-15,"-0.141926474744178"
"161","p67883_4",45,1998-01-21,"-0.156031311078337"
"162","p67883_4",52,1998-08-01,"0.197164032912141"
"163","p67883_4",64,1999-06-01,"0.173312634626432"
"164","p68142_3",56,1995-07-15,"0.0837933971361231"
"165","p68142_3",74,1996-07-10,"0.18054181672764"
"166","p68142_3",115,1998-06-05,"0.125284105288443"
"167","p68142_3",132,1999-04-14,"0.119781917578287"
"168","p68142_3",248,2007-08-02,"-0.0314823101936206"
"169","p68397_3",29,1995-02-14,"-0.163029282291063"
"170","p68397_3",45,1996-07-10,"0.319272541571451"
"171","p68397_3",66,1997-07-04,"0.2412428584758"
"172","p68397_3",86,1998-06-30,"0.440306790755017"
"173","p68397_3",105,1999-08-04,"0.343267237533382"
"174","p68397_3",119,2000-05-18,"0.39535779649151"
"175","p68397_3",138,2001-06-30,"0.238846446107914"
"176","p68397_3",171,2005-07-11,"0.12669121938827"
"177","p68397_3",216,2011-01-08,"-0.0996636861003779"
"178","p68397_3",230,2011-05-25,"0.246896024377243"
"179","p68397_3",278,2015-08-15,"0.164082521338597"
"180","p68397_3",290,2016-06-23,"0.26273979429385"
"181","p68397_3",323,2019-01-23,"-0.131548633950857"
"182","p68399_1",41,1998-02-22,"-0.436794348260285"
"183","p68399_1",49,1999-01-08,"-0.0458540034347763"
"184","p68399_1",127,2010-01-22,"-0.0822136275300096"
"185","p68399_3",40,1998-02-22,"-0.487310898337697"
"186","p68399_3",46,1999-01-08,"-0.096665366823359"
"187","p68399_3",84,2003-02-28,"-0.114982965215695"
"188","p68399_3",121,2010-01-14,"-0.0516419256477683"
"189","p68399_4",39,1998-02-22,"-0.346968238740395"
"190","p68399_4",70,2001-03-10,"-0.0859752841183408"
"191","p68399_4",123,2010-01-14,"-0.0758773705194571"
"192","p68400_1",45,1998-02-22,"-0.333726700609741"
"193","p68400_1",57,1999-01-08,"-0.0251083642871182"
"194","p68901_1",43,1998-03-26,"-0.097067914335458"
"195","p68901_1",152,2015-12-30,"-0.0790002602802176"
"196","p68901_4",41,1998-03-26,"-0.102119874802794"
"197","p68901_4",74,2001-06-06,"0.0839299321593616"
"198","p69381_2",7,1993-05-31,"0.340171092094919"
"199","p69381_3",8,1993-07-18,"0.275079525299521"
"200","p69381_3",45,1998-01-05,"0.00486713354332835"
"201","p69381_3",52,1998-06-14,"0.357947814102722"
"202","p69381_3",83,2001-02-22,"-0.149568325012496"
"203","p69381_3",91,2001-08-01,"0.109804491066539"
"204","p69381_3",181,2015-12-30,"-0.189140896310276"
"205","p69382_1",66,2000-02-12,"0.0699103002906178"
"206","p69382_1",73,2000-05-18,"0.388478255549539"
"207","p69612_1",41,1998-02-22,"-0.125175774666374"
"208","p69612_1",147,2012-02-21,"0.0512897512397359"
"209","p69612_3",47,1998-04-27,"-0.148517461964666"
"210","p69612_3",157,2012-07-30,"0.0836656685077921"
"211","p69613_1",13,1994-01-26,"0.0537241677230327"
"212","p69613_1",77,2001-05-21,"0.11243658867239"
"213","p69613_3",74,2000-09-23,"-0.198730613484994"
"214","p69613_3",83,2002-03-13,"0.0769457446798084"
"215","p69615_2",67,1999-03-13,"-0.330430844281324"
"216","p69615_2",76,2000-01-11,"-0.120415823725438"
"217","p69615_2",106,2001-12-23,"-0.162606813629822"
"218","p69615_2",127,2004-11-29,"-0.133123496379595"
